DOM,CDOM,SettledMonth,SettledYear,SettledMonthYear,MortgageRate,SettledDay,OriginalPrice,List Price,SoldPrice,Financing,SaleType,TaxAnnualTotal,AcresTotal,HOA,HOAFeeNormalized,YearBuilt,Age,SqFt,Bedrooms,BathsFull,BathsHalf,BathsHalfConverted,Baths,Basement,GarageSpaces,Fireplace,central air,Waterfront,New Construction,AboveGradeSqFt,BelowGradeSqFt
4,4,9,2020,92020,2.86,25,335000,360000,350000,3,1,3472,0.09,1,873.6,2013,12,3646,4,4,1,0.5,4.5,1,1,1,0,0,0,2851,795
6,6,10,2020,102020,2.88,16,290000,290000,295000,2,1,2933,0.06,1,960,2010,15,2522,3,3,1,0.5,3.5,1,2,1,1,0,0,1922,600
1,248,1,2021,12021,2.79,15,465495,465495,465495,2,1,0,0.25,1,720,2021,4,4062,5,3,1,0.5,3.5,1,0,0,1,0,1,3039,1023
4,4,10,2020,102020,2.88,16,319900,325000,317000,3,1,2836,0.06,1,960,2008,17,2522,3,2,1,0.5,2.5,1,2,1,1,0,0,1922,600
5,5,9,2020,92020,2.86,23,259900,262000,262000,2,1,2568,0.07,1,960,2007,18,1936,3,2,2,1,3,1,1,0,1,0,0,1936,0
24,24,10,2020,102020,2.88,28,554999,554999,554999,2,1,7079,0.25,1,500,2019,6,3812,5,3,1,0.5,3.5,1,2,1,1,0,1,2712,1100
15,15,10,2020,102020,2.88,6,167500,175000,175000,3,1,2311,0.16,0,0,1958,67,1123,3,1,0,0,1,0,0,0,1,0,0,1123,0
43,43,11,2020,112020,2.72,20,165000,165000,172000,2,1,2070,0.05,0,0,1974,51,1240,3,1,2,1,2,1,0,0,1,0,0,1240,0
1,256,2,2021,22021,2.97,25,419735,424355,424355,2,1,0,0.17,1,720,2021,4,3194,4,3,1,0.5,3.5,1,2,1,1,0,1,2423,771
3,3,9,2020,92020,2.86,24,230000,230000,235000,3,1,2759,0.18,0,0,1983,42,1600,3,1,1,0.5,1.5,1,0,0,1,0,0,1600,0
1,1,12,2020,122020,2.71,7,373165,373165,373165,2,1,0,0.19,1,720,2020,5,2270,3,2,0,0,2,1,2,0,0,0,1,1627,643
1,256,4,2021,42021,3.13,8,431500,431500,431500,5,1,0,0.17,1,720,2021,4,3133,4,2,1,0.5,2.5,1,2,1,1,0,1,2423,710
1,256,8,2020,82020,2.99,27,399990,399990,399990,2,1,0,0.24,1,720,2020,5,3546,4,2,1,0.5,2.5,1,2,0,1,0,1,2836,710
1,256,12,2020,122020,2.71,30,451005,451005,451005,2,1,0,0.22,1,720,2020,5,3194,4,3,1,0.5,3.5,1,2,0,1,0,1,2423,771
28,28,11,2020,112020,2.72,16,235000,235000,234000,2,1,1629,0.23,0,0,1966,59,1323,4,1,1,0.5,1.5,0,0,0,1,0,0,1323,0
1,256,10,2021,102021,3.14,15,456750,485720,485720,5,1,0,0.24,1,720,2021,4,3133,4,2,1,0.5,2.5,1,2,0,1,0,1,2423,710
9,9,9,2020,92020,2.86,25,199900,199900,202927,2,1,2350,0.1,0,0,1988,37,1140,3,1,1,0.5,1.5,0,0,0,1,0,0,1140,0
4,4,9,2020,92020,2.86,23,189900,189900,189900,2,1,2531,0.06,1,492,2000,25,1360,3,2,1,0.5,2.5,1,0,0,1,0,0,1360,0
3,3,9,2020,92020,2.86,16,379000,379000,390000,3,1,3680,0.15,1,380,2004,21,4535,5,3,1,0.5,3.5,1,2,1,1,0,0,3236,1299
28,28,10,2020,102020,2.88,23,230000,219000,190000,3,1,2318,0.16,0,0,1950,75,1150,3,1,0,0,1,0,0,0,1,0,0,1150,0
3,3,9,2020,92020,2.86,25,290000,300000,282000,1,1,3170,0.32,0,0,1965,60,1718,4,1,2,1,2,0,1,0,1,0,0,1118,600
3,3,9,2020,92020,2.86,21,294900,299000,299000,2,1,2830,0.09,1,840,2013,12,2100,3,2,2,1,3,1,1,0,1,0,0,1600,500
28,28,10,2020,102020,2.88,23,169000,169000,166000,2,1,2043,0.23,0,0,1940,85,916,2,1,0,0,1,1,0,0,1,0,0,916,0
43,43,12,2020,122020,2.71,11,289900,259900,250000,3,1,2138,0.71,0,0,1989,36,1205,3,2,0,0,2,1,2,0,1,0,0,1205,0
6,6,9,2020,92020,2.86,30,449990,449990,445000,2,1,4345,0.31,1,840,2011,14,3028,4,2,1,0.5,2.5,1,2,1,1,0,0,3028,0
17,17,10,2020,102020,2.88,13,385000,385000,385000,4,1,4665,0.35,1,0,2005,20,2826,5,3,1,0.5,3.5,1,2,1,1,0,0,2026,800
4,4,9,2020,92020,2.86,24,225000,225000,227500,3,1,2348,0.21,0,0,1952,73,1880,3,2,0,0,2,1,2,0,1,0,0,960,920
15,15,10,2020,102020,2.88,5,140000,125000,124000,2,1,1763,0.14,0,0,1953,72,1052,3,1,0,0,1,1,0,0,1,0,0,702,350
3,3,9,2020,92020,2.86,24,285000,295000,295000,4,1,2627,0.05,1,960,2016,9,1970,3,2,2,1,3,1,1,1,1,0,0,1520,450
4,4,9,2020,92020,2.86,11,279000,285000,282000,3,1,2362,0.04,1,960,2008,17,1876,3,3,1,0.5,3.5,1,2,0,1,0,0,1576,300
3,3,9,2020,92020,2.86,21,172900,172900,173000,2,1,1837,1,0,0,1930,95,834,3,1,0,0,1,1,0,0,1,0,0,834,0
17,17,11,2020,112020,2.72,13,322525,322525,320000,4,1,2696,0.06,1,960,2006,19,1922,4,3,1,0.5,3.5,1,2,1,1,0,0,1922,0
8,8,9,2020,92020,2.86,29,399000,410000,410000,4,1,4148,0.66,0,0,1957,68,2593,4,2,1,0.5,2.5,1,2,1,1,0,0,2593,0
6,6,9,2020,92020,2.86,8,415000,415000,415000,2,1,5368,0.34,1,768,2006,19,2902,5,3,1,0.5,3.5,1,2,1,1,0,0,2902,0
29,29,12,2020,122020,2.71,18,225000,213900,208000,1,2,2968,0.51,0,0,1972,53,1615,4,2,0,0,2,1,1,1,1,0,0,1115,500
21,21,12,2020,122020,2.71,30,995000,995000,1000000,1,1,16354,5.43,0,0,1997,28,7661,5,4,1,0.5,4.5,1,8,1,1,0,0,6061,1600
5,5,9,2020,92020,2.86,23,309900,309900,315000,3,1,3097,0.1,1,960,2006,19,2786,5,3,1,0.5,3.5,1,2,0,1,0,0,2186,600
37,37,11,2020,112020,2.72,12,260000,260000,270000,2,1,2538,0.04,1,960,2008,17,1950,3,2,1,0.5,2.5,0,1,0,1,0,0,1550,400
6,6,10,2020,102020,2.88,16,319900,319900,315000,3,1,3086,0.11,1,960,2008,17,2786,2,3,1,0.5,3.5,1,2,1,1,0,0,2186,600
8,8,9,2020,92020,2.86,16,245000,245000,235700,2,1,2662,0,0,0,2005,20,3020,3,2,1,0.5,2.5,1,1,1,1,0,0,2520,500
29,29,12,2020,122020,2.71,22,115900,115900,108000,3,1,1755,0.11,0,0,1969,56,1008,2,1,0,0,1,0,0,0,1,0,0,1008,0
7,7,9,2020,92020,2.86,4,505000,505000,505000,2,1,4850,0.13,0,0,2009,16,3318,4,3,1,0.5,3.5,0,2,1,1,0,0,3318,0
20,20,9,2020,92020,2.86,25,129900,125900,122900,2,1,1342,0.12,0,0,1941,84,1074,3,1,0,0,1,0,0,0,1,0,0,1074,0
3,3,8,2020,82020,2.99,31,260000,260000,265000,2,1,2588,0.04,1,960,2012,13,1920,4,3,1,0.5,3.5,0,2,1,1,0,0,1560,360
24,24,9,2020,92020,2.86,23,329900,329900,329900,2,1,3554,0.11,1,840,2013,12,2706,3,4,1,0.5,4.5,1,1,1,1,0,0,2106,600
6,6,8,2020,82020,2.99,28,365500,365500,370000,4,1,3009,0.16,1,380,2004,21,2376,5,3,1,0.5,3.5,1,2,0,1,0,0,2376,0
3,3,8,2020,82020,2.99,17,375000,381000,374000,3,1,4598,0.34,0,0,2001,24,2420,3,2,1,0.5,2.5,1,2,0,1,0,0,2420,0
2,2,9,2020,92020,2.86,15,290000,290000,297000,2,1,2906,0.06,1,960,2008,17,2522,4,3,1,0.5,3.5,1,2,0,1,0,0,1922,600
89,89,6,2021,62021,2.99,18,329990,344990,377178,4,1,4000,0,1,252,2020,5,1680,4,2,1,0.5,2.5,1,2,0,1,0,1,1680,0
1,256,11,2020,112020,2.72,24,433340,433340,433340,3,1,0,0.17,1,720,2020,5,3676,5,4,1,0.5,4.5,1,2,1,1,0,1,2768,908
8,8,8,2020,82020,2.99,21,259333,259333,259333,3,1,3204,0.65,0,0,1960,65,1276,3,2,0,0,2,1,1,1,1,0,0,1276,0
1,256,11,2020,112020,2.72,16,432915,437410,437410,3,1,0,0.25,1,720,2020,5,3621,5,2,1,0.5,2.5,1,2,0,1,0,1,2768,853
115,115,1,2021,12021,2.79,8,180000,165500,165000,4,1,2020,0.19,0,0,1970,55,1496,3,2,1,0.5,2.5,0,0,1,1,0,0,1496,0
3,3,8,2020,82020,2.99,18,55000,55000,65250,1,1,1403,0.1,0,0,1941,84,840,3,1,0,0,1,0,0,0,1,0,0,840,0
11,11,9,2020,92020,2.86,9,179999,179999,179999,3,1,2080,0.07,0,0,1983,42,1620,3,2,0,0,2,1,0,0,1,0,0,1120,500
1,256,9,2021,92021,2.86,20,458075,473415,473415,3,1,0,0.22,1,720,2021,4,3676,6,5,0,0,5,1,2,1,1,0,1,2768,908
1,256,12,2020,122020,2.71,18,377235,378225,378225,3,1,0,0.17,1,720,2020,5,1863,4,2,1,0.5,2.5,1,2,0,1,0,1,1863,0
1,256,11,2020,112020,2.72,4,397080,397080,397080,2,1,0,0.21,1,720,2020,5,2774,4,2,1,0.5,2.5,1,2,0,1,0,1,2150,624
1,256,12,2020,122020,2.71,11,381830,391990,391990,2,1,0,0.17,1,720,2020,5,2738,3,2,1,0.5,2.5,1,2,0,1,0,1,2114,624
1,256,11,2020,112020,2.72,23,377745,377150,377150,3,1,0,0.18,1,720,2020,5,1823,4,2,1,0.5,2.5,1,2,0,1,0,1,1823,0
1,256,11,2020,112020,2.72,27,434245,434245,434245,4,1,2021,0.22,1,720,2020,5,3194,4,3,1,0.5,3.5,1,2,0,1,0,1,2423,771
1,256,12,2020,122020,2.71,8,426130,426130,426130,2,1,0,0.17,1,720,2020,5,3201,4,2,1,0.5,2.5,1,2,0,1,0,1,2491,710
4,4,9,2020,92020,2.86,11,235000,240000,240000,3,1,2063,0.78,0,0,1963,62,1144,2,1,0,0,1,1,0,0,1,0,0,1144,0
7,7,8,2020,82020,2.99,20,139000,139000,134500,1,1,2077,0.15,0,0,1929,96,1272,2,1,0,0,1,1,0,0,0,0,0,1272,0
5,5,8,2020,82020,2.99,21,203950,203950,211000,2,1,2713,0.29,0,0,1950,75,2048,4,2,0,0,2,1,0,0,1,0,0,2048,0
5,5,8,2020,82020,2.99,31,219900,219900,230000,4,1,2212,0.07,1,620,2003,22,1904,3,2,1,0.5,2.5,1,0,0,1,0,0,1464,440
126,126,1,2021,12021,2.79,29,308900,204900,202000,3,2,2842,0.67,0,0,1978,47,1726,5,2,0,0,2,1,2,0,1,0,0,1246,480
35,35,10,2020,102020,2.88,5,139900,142000,142000,3,1,1622,0.12,0,0,1941,84,1068,4,2,0,0,2,0,0,0,1,0,0,1068,0
7,7,8,2020,82020,2.99,19,489900,491000,489900,1,1,5137,0.28,1,876,2012,13,4500,4,3,1,0.5,3.5,1,2,1,1,0,0,2920,1580
72,751,10,2020,102020,2.88,23,437228,437228,436028,2,1,0,0.13,1,1500,2020,5,2268,3,3,0,0,3,1,2,1,0,0,1,1932,336
1,1,7,2020,72020,3.01,16,430000,430000,430000,3,1,4955,0.18,1,840,2015,10,3965,5,4,1,0.5,4.5,1,0,0,1,0,0,2920,1045
6,6,8,2020,82020,2.99,31,244000,244000,250000,5,1,2234.14,0.56,0,0,1957,68,1386,3,1,0,0,1,1,0,1,1,0,0,1386,0
3,3,9,2020,92020,2.86,11,345000,345000,350000,4,1,3218,0.14,1,200,2003,22,3320,4,2,2,1,3,1,2,0,1,0,0,2320,1000
1,1,8,2020,82020,2.99,28,190000,190000,190000,3,1,1353,0.43,0,0,1945,80,875,2,2,0,0,2,0,0,0,1,0,0,875,0
5,5,8,2020,82020,2.99,18,239900,245000,245000,3,1,2784,0.15,0,0,1964,61,1922,3,2,1,0.5,2.5,1,0,0,1,0,0,1422,500
3,3,8,2020,82020,2.99,11,399900,399900,412500,2,1,2913,0.97,0,0,1965,60,3450,4,2,0,0,2,1,2,1,1,0,0,1850,1600
8,8,8,2020,82020,2.99,28,339900,339900,336000,3,1,413,0.07,1,873.6,2019,6,2541,3,3,1,0.5,3.5,1,2,1,1,0,0,1936,605
2,2,8,2020,82020,2.99,10,310000,320000,315000,4,1,3135,0.06,1,960,2014,11,2865,3,2,1,0.5,2.5,1,0,0,1,0,0,2040,825
6,6,7,2020,72020,3.01,31,139900,139900,139900,2,1,1134,0.14,0,0,1951,74,702,2,1,0,0,1,0,0,0,1,0,0,702,0
61,61,11,2020,112020,2.72,20,79500,79500,74000,5,1,1305,0.13,0,0,1941,84,672,2,1,0,0,1,0,0,0,1,0,0,672,0
3,3,10,2020,102020,2.88,8,119900,119900,119900,3,1,1284,0.15,0,0,1951,74,702,2,1,0,0,1,0,0,0,1,0,0,702,0
8,8,9,2020,92020,2.86,14,329900,335500,335500,2,1,3311,0.07,1,873.6,2015,10,2524,4,3,1,0.5,3.5,1,2,0,1,0,0,1924,600
2,2,8,2020,82020,2.99,14,178000,178000,178000,3,1,1568,0.17,0,0,1953,72,702,2,1,0,0,1,1,0,0,1,0,0,702,0
60,60,8,2020,82020,2.99,31,362250,362250,284840,5,2,4451,0.29,1,480,2004,21,2124,4,3,1,0.5,3.5,1,2,0,1,0,0,2124,0
71,71,11,2020,112020,2.72,30,549620,563620,563620,4,1,1,0,1,840,2020,5,3344,4,4,1,0.5,4.5,1,2,1,1,0,1,3344,0
14,14,8,2020,82020,2.99,21,299000,299000,290000,3,1,3273,0.35,0,0,1986,39,1194,3,2,0,0,2,1,1,1,1,0,0,1194,0
5,5,9,2020,92020,2.86,15,199333,199333,200000,3,1,2150,0.18,0,0,1966,59,2016,3,2,1,0.5,2.5,1,0,0,1,0,0,1416,600
6,6,8,2020,82020,2.99,7,274900,282000,267000,3,1,2795,0.08,1,960,2013,12,1970,3,2,1,0.5,2.5,1,1,0,1,0,0,1520,450
35,35,8,2020,82020,2.99,27,260000,255000,257550,4,1,2651,0.06,1,960,2006,19,1836,3,2,2,1,3,0,1,1,1,0,0,1536,300
9,9,8,2020,82020,2.99,21,224900,224900,226000,2,1,1976,0.07,1,620,2003,22,1320,3,3,1,0.5,3.5,1,0,0,1,0,0,1320,0
1,248,11,2020,112020,2.72,3,470070,470070,470070,3,1,0,0.17,1,720,2020,5,3621,6,3,1,0.5,3.5,1,0,0,1,0,1,2768,853
1,256,10,2020,102020,2.88,13,468600,468600,468600,2,1,0,0.18,1,720,2020,5,3676,3,3,1,0.5,3.5,1,2,0,1,0,1,2768,908
1,256,10,2020,102020,2.88,21,463865,463865,463865,3,1,0,0.22,1,720,2020,5,3676,4,4,1,0.5,4.5,1,2,1,1,0,1,2768,908
8,8,7,2020,72020,3.01,27,148950,148950,150000,3,2,2027,0.24,0,0,1957,68,875,3,1,0,0,1,1,1,0,1,0,0,875,0
26,256,12,2020,122020,2.71,18,374990,429815,429815,3,1,0,0.17,1,720,2020,5,3235,4,3,1,0.5,3.5,1,2,0,1,0,1,2464,771
12,12,8,2020,82020,2.99,26,222500,222500,222500,2,1,2134,0.04,1,960,2007,18,1960,4,2,1,0.5,2.5,1,0,0,1,0,0,1360,600
10,10,7,2020,72020,3.01,31,410000,410000,404000,2,1,4394,0.28,1,873.6,2014,11,2888,4,2,1,0.5,2.5,1,2,1,1,0,0,2888,0
16,143,8,2020,82020,2.99,4,216500,216500,195000,3,1,2594,0.17,0,0,1961,64,1399,3,2,0,0,2,1,0,0,1,0,0,999,400
4,4,9,2020,92020,2.86,11,254900,262000,262000,3,1,2601,0,0,0,2005,20,2232,3,2,1,0.5,2.5,1,2,0,1,0,0,2232,0
97,97,8,2020,82020,2.99,31,460290,460290,465290,3,1,602,0.24,1,876,2020,5,3900,5,4,1,0.5,4.5,1,2,0,1,0,1,2900,1000
5,5,8,2020,82020,2.99,7,325000,331500,331500,2,2,3218,0.07,1,876,2014,11,2524,4,3,1,0.5,3.5,1,2,1,1,0,0,1924,600
34,34,8,2020,82020,2.99,28,314900,299900,305000,3,1,2834,0.61,0,0,1973,52,2452,3,2,1,0.5,2.5,1,2,0,1,0,0,1464,988
56,56,9,2020,92020,2.86,30,165000,165000,156420,2,1,2495,0.06,0,0,1996,29,1400,3,1,1,0.5,1.5,1,0,0,1,0,0,1400,0
29,29,9,2020,92020,2.86,11,265000,265000,265000,2,1,2409,0.04,1,960,2008,17,1940,3,3,1,0.5,3.5,1,2,1,1,0,0,1560,380
6,6,7,2020,72020,3.01,27,217000,217000,217000,4,1,2316,0,0,0,2004,21,2546,3,2,1,0.5,2.5,0,1,0,1,0,0,2546,0
12,12,7,2020,72020,3.01,31,210000,210000,197000,3,1,2197,0.14,0,0,1950,75,1326,4,2,0,0,2,1,0,0,1,0,0,1026,300
5,5,7,2020,72020,3.01,20,280000,280000,275000,2,1,2769,0.05,1,1032,2013,12,2116,3,2,2,1,3,0,1,0,1,0,0,1616,500
3,3,6,2020,62020,3.18,25,159900,159900,150000,1,1,2267,0.14,0,0,1940,85,1537,3,2,0,0,2,1,2,0,1,0,0,1357,180
15,15,8,2020,82020,2.99,14,495000,495000,475000,2,1,4436,2.14,0,0,1988,37,3689,4,2,1,0.5,2.5,0,3,1,1,0,0,3689,0
2,2,7,2020,72020,3.01,17,234900,234900,226000,3,1,2005,0.07,1,960,2010,15,1280,3,2,1,0.5,2.5,1,0,0,1,0,0,1280,0
8,8,7,2020,72020,3.01,31,499900,499900,499990,2,1,5484,0.22,0,0,1966,59,2271,3,2,1,0.5,2.5,1,2,0,1,1,0,2271,0
3,3,7,2020,72020,3.01,24,218500,218500,218500,2,1,2674,0.25,0,0,1925,100,1296,3,2,0,0,2,1,2,0,1,0,0,1296,0
14,14,9,2020,92020,2.86,25,290000,290000,290100,2,1,2890,0.06,1,960,2010,15,2722,3,3,1,0.5,3.5,1,2,1,1,0,0,1922,800
7,17,9,2020,92020,2.86,2,394999,394999,399999,3,1,3689,0.15,1,380,2003,22,3216,5,3,2,1,4,1,2,0,1,0,0,3216,0
6,6,7,2020,72020,3.01,24,178900,178900,180000,3,1,2068,0.24,0,0,1952,73,950,3,1,0,0,1,0,0,1,1,0,0,950,0
9,9,7,2020,72020,3.01,10,219900,219900,220000,3,1,2050,0.04,1,960,2007,18,2080,3,2,1,0.5,2.5,1,0,1,1,0,0,1320,760
3,3,7,2020,72020,3.01,17,175000,180000,180000,2,1,1916,0.46,0,0,1959,66,1000,3,1,0,0,1,0,1,1,0,0,0,1000,0
11,11,7,2020,72020,3.01,8,409900,409900,421000,1,1,5916,0.48,1,0,2006,19,3791,5,3,1,0.5,3.5,1,2,1,1,0,0,2794,997
21,21,8,2020,82020,2.99,14,314900,314900,320000,2,1,2160,0.27,0,0,1960,65,2784,5,2,1,0.5,2.5,1,1,1,1,0,0,1752,1032
0,0,5,2020,52020,3.28,28,335640,335640,335640,2,1,3888,0,0,0,2020,5,1700,1,1,1,0.5,1.5,1,0,0,1,0,1,1700,0
7,7,7,2020,72020,3.01,31,339900,339900,339900,4,1,3781,0.41,0,0,1998,27,1814,3,2,1,0.5,2.5,1,2,1,1,0,0,1814,0
21,21,11,2020,112020,2.72,13,285990,302940,302940,2,1,413,0.05,1,840,2020,5,2030,3,2,2,1,3,1,1,0,1,0,1,2030,0
37,37,11,2020,112020,2.72,18,263490,262490,262490,5,1,413,0.04,1,840,2020,5,1924,4,2,2,1,3,1,1,0,1,0,1,1924,0
28,28,8,2020,82020,2.99,25,374900,374900,375000,3,1,1887,0.26,0,0,2020,5,2473,4,2,1,0.5,2.5,1,2,0,1,0,1,2473,0
18,18,8,2020,82020,2.99,7,285000,285000,270000,3,1,2793,1.97,0,0,1960,65,1536,4,3,0,0,3,1,0,0,1,0,0,1536,0
8,8,8,2020,82020,2.99,21,245000,247000,247000,3,1,2579,0.04,1,1032,2011,14,2072,3,2,1,0.5,2.5,1,2,0,1,0,0,1672,400
64,64,9,2020,92020,2.86,23,432000,419900,420000,2,1,4152,0.15,1,1500,2018,7,2449,3,2,2,1,3,0,2,0,1,0,0,2449,0
1,1,7,2020,72020,3.01,22,218000,218000,214000,2,1,2508,0.8,0,0,1963,62,1520,4,2,0,0,2,1,2,0,1,0,0,1020,500
8,8,7,2020,72020,3.01,15,450000,450000,453500,2,1,4389,0.9,0,0,1930,95,2016,3,3,0,0,3,0,0,0,0,1,0,2016,0
5,5,7,2020,72020,3.01,17,189900,189900,190000,3,1,2459,0.18,0,0,1958,67,962,3,1,0,0,1,1,0,1,1,0,0,962,0
2,2,7,2020,72020,3.01,10,269000,269000,280000,4,1,3067,0.22,0,0,1981,44,1908,3,2,1,0.5,2.5,0,0,1,1,0,0,1908,0
3,3,7,2020,72020,3.01,17,259900,259900,260000,2,1,2586,0.05,1,960,2007,18,2112,3,2,2,1,3,0,1,0,1,0,0,2112,0
4,4,7,2020,72020,3.01,15,275000,275000,275000,4,1,2976,0.16,0,0,2005,20,2500,3,3,1,0.5,3.5,1,0,1,1,0,0,1720,780
3,3,7,2020,72020,3.01,31,215000,226000,226000,3,1,2112,0.04,1,624,2003,22,2000,3,2,1,0.5,2.5,1,0,1,1,0,0,1520,480
3,3,7,2020,72020,3.01,15,435000,435000,439000,3,1,6490,0,1,500,2012,13,3408,4,2,1,0.5,2.5,1,2,0,1,0,0,3408,0
14,14,7,2020,72020,3.01,24,269900,269900,260000,3,1,3130,0.35,0,0,1988,37,1520,3,2,0,0,2,1,1,0,1,0,0,1520,0
0,0,4,2020,42020,3.33,30,334680,334680,334680,5,1,413,0.07,0,0,2019,6,2541,3,3,1,0.5,3.5,1,2,0,1,0,0,1936,605
27,27,7,2020,72020,3.01,17,319900,319000,319000,4,1,3242,0.07,1,840,2014,11,2524,5,3,1,0.5,3.5,1,2,0,1,0,0,1924,600
6,6,6,2020,62020,3.18,26,269900,269900,259000,2,1,2572,1,0,0,1935,90,1152,3,1,0,0,1,1,2,1,1,0,0,1152,0
1,1,6,2020,62020,3.18,30,168000,168000,168000,3,1,2176,0.18,0,0,1958,67,972,3,1,0,0,1,1,0,0,1,0,0,972,0
18,18,7,2020,72020,3.01,20,419900,419900,419900,4,1,5960,0.23,1,500,2016,9,2755,3,2,1,0.5,2.5,1,2,1,1,0,0,2755,0
5,5,6,2020,62020,3.18,12,79900,79900,80000,1,1,2022,0.2,0,0,1917,108,1056,3,1,0,0,1,0,0,0,0,0,0,1056,0
37,37,8,2020,82020,2.99,6,320000,314000,310000,1,1,3228,0.06,1,864,2013,12,2524,4,3,1,0.5,3.5,1,2,1,1,0,0,1924,600
5,5,6,2020,62020,3.18,24,259900,268000,268000,3,1,3406,0.39,0,0,1984,41,1782,4,2,0,0,2,1,1,0,1,0,0,1182,600
29,29,7,2020,72020,3.01,17,434900,424000,424000,3,1,6345,0.22,1,500,2016,9,2724,4,3,1,0.5,3.5,1,2,1,1,0,0,2724,0
5,5,7,2020,72020,3.01,3,310000,310000,313000,3,1,3372,0.39,0,0,1965,60,2029,4,2,1,0.5,2.5,1,1,1,1,0,0,1804,225
40,256,9,2020,92020,2.86,15,374990,450160,450660,3,1,0,0.18,1,720,2020,5,3262,4,3,1,0.5,3.5,1,2,0,1,0,1,2491,771
15,15,7,2020,72020,3.01,17,240000,240000,235000,2,1,3345,0.17,0,0,1950,75,2472,6,3,0,0,3,1,0,0,1,0,0,2472,0
1,256,9,2020,92020,2.86,23,417480,417480,417480,4,1,0,0.17,1,720,2020,5,3621,5,3,0,0,3,1,2,0,1,0,1,2768,853
1,256,9,2020,92020,2.86,14,439440,439440,439440,2,1,0,0.24,1,720,2020,5,3676,5,4,0,0,4,1,2,0,1,0,1,2768,908
1,256,9,2020,92020,2.86,18,402965,402965,402965,4,1,0,0.18,1,720,2020,5,2512,4,3,1,0.5,3.5,1,2,0,1,0,1,1863,649
1,256,10,2020,102020,2.88,16,375975,375975,380355,4,1,0,0.17,1,720,2020,5,2114,4,2,1,0.5,2.5,1,2,0,1,0,1,2114,0
1,256,8,2020,82020,2.99,18,386580,386580,386580,4,1,0,0.19,1,720,2020,5,2438,3,2,1,0.5,2.5,1,2,0,1,0,1,1863,575
4,4,6,2020,62020,3.18,9,359900,365000,363900,2,1,3680,0.27,1,200.04,2001,24,3780,4,3,1,0.5,3.5,1,2,1,1,0,0,2780,1000
2,2,6,2020,62020,3.18,26,259900,259900,265000,3,1,2697,0.22,0,0,1960,65,1692,4,1,1,0.5,1.5,1,0,1,1,0,0,1692,0
0,0,4,2020,42020,3.33,30,341000,341000,341000,3,1,4130,0.1,1,840,2020,5,1916,3,2,1,0.5,2.5,1,2,0,1,0,1,1916,0
5,5,6,2020,62020,3.18,26,239900,239900,240900,2,1,2466,0,1,2040,2005,20,2508,3,2,1,0.5,2.5,1,1,1,1,0,0,2508,0
7,7,6,2020,62020,3.18,30,399000,399000,395000,4,1,5343,0.38,1,320,2004,21,2932,7,4,1,0.5,4.5,1,2,0,1,0,0,2932,0
6,6,6,2020,62020,3.18,30,254900,254900,250000,2,1,2675,0,0,0,2004,21,2370,3,2,1,0.5,2.5,1,2,0,1,0,0,2370,0
2,2,6,2020,62020,3.18,16,339900,360000,335000,3,1,4353,0.37,0,0,1990,35,2506,4,2,1,0.5,2.5,1,2,1,1,0,0,1906,600
1,1,6,2020,62020,3.18,12,299000,299000,299900,2,1,3137,0.1,1,960,2014,11,2425,3,2,1,0.5,2.5,1,2,0,1,0,0,1920,505
101,369,8,2020,82020,2.99,21,144900,134900,127000,1,2,2956,0.46,0,0,1988,37,1824,3,2,1,0.5,2.5,1,1,1,0,0,0,1824,0
42,42,8,2020,82020,2.99,11,237000,227000,237000,3,1,2357,0.16,0,0,1998,27,1524,3,2,1,0.5,2.5,0,1,1,1,0,0,1524,0
2,2,6,2020,62020,3.18,15,319900,319900,325000,4,1,3411,0.18,0,0,1961,64,2972,4,2,2,1,3,1,1,1,1,0,0,2162,810
2,2,5,2020,52020,3.28,22,219900,219900,219900,2,1,2147,0.04,1,624,2003,22,1904,3,1,1,0.5,1.5,1,0,0,1,0,0,1464,440
1,256,8,2020,82020,2.99,31,441265,441265,441265,4,1,0,0.18,1,720,2020,5,3194,4,3,1,0.5,3.5,1,2,0,1,0,1,2423,771
88,88,8,2020,82020,2.99,24,599999,549989,525000,2,1,5679,2.29,0,0,2012,13,5086,6,4,1,0.5,4.5,1,0,0,1,0,0,3686,1400
7,7,6,2020,62020,3.18,15,439000,439000,439000,5,1,3518,4,0,0,1963,62,3741,5,3,0,0,3,1,0,1,1,0,0,2320,1421
8,8,5,2020,52020,3.28,29,145000,145000,150000,2,1,2145,0.32,0,0,1940,85,1042,3,1,0,0,1,0,0,0,1,0,0,1042,0
7,7,6,2020,62020,3.18,10,169900,169900,185000,5,1,1759,0.19,0,0,1917,108,1584,3,2,0,0,2,1,1,0,1,0,0,1056,528
86,751,9,2020,92020,2.86,16,421118,428118,428118,4,1,0,0.13,1,1500,2020,5,2268,3,3,0,0,3,1,2,0,0,0,1,1932,336
68,68,7,2020,72020,3.01,24,275000,260700,260000,2,2,3547,0.14,1,0,2000,25,1464,3,2,0,0,2,1,1,0,1,0,0,1464,0
15,15,8,2020,82020,2.99,13,225000,235000,235000,2,1,2208,0.61,0,0,1960,65,2550,2,1,0,0,1,1,1,0,1,0,0,1550,1000
48,48,7,2020,72020,3.01,24,435000,429900,420000,2,1,4531,0.22,1,684,2016,9,3028,5,3,0,0,3,1,2,0,1,0,0,3028,0
